year,selling_price,km_driven,owner,fuel_CNG,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,fuel_nan,transmission_Automatic,transmission_Manual,transmission_nan,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,seller_type_nan,brand
2001.0,68000,70000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2017.0,500000,26500.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2020.0,1050000,10000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2017.0,900000,50000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2019.0,550000,25000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2007.0,100000,52000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2013.0,300000,90000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2011.0,140000,60000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2018.0,550000,35000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,8
2012.0,650000,71042.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,17
2011.0,195000,133564.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,8
2018.0,1140000,23038.0,1,False,False,False,False,True,False,True,False,False,False,False,True,False,9
2011.0,95000,70000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,3
2017.0,550000,19890.0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,10
2016.0,239000,41000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,3
2017.0,585000,60000.0,1,False,False,False,False,True,False,False,True,False,False,False,True,False,18
2018.0,825000,11212.0,1,False,False,False,False,True,False,True,False,False,False,False,True,False,18
2013.0,280000,52000.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,10
2016.0,725000,49217.0,1,False,False,False,False,True,False,False,True,False,False,False,True,False,18
2015.0,300000,90000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2014.0,375000,70000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2003.0,310000,90000.0,4,False,False,False,False,True,False,False,True,False,False,True,False,False,9
2012.0,400000,80000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2014.0,550000,80000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,21
2018.0,270000,20000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2012.0,555000,110000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2013.0,500000,60000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,8
2010.0,400000,130000.0,2,False,True,False,False,False,False,True,False,False,False,True,False,False,24
2017.0,280000,28838.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2006.0,55000,100000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2014.0,250000,50000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2007.0,95000,100000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2014.0,725000,135000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2015.0,320000,60000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2014.0,1200000,60000.0,3,False,True,False,False,False,False,True,False,False,False,True,False,False,24
2012.0,160000,50000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,3
2018.0,790000,19571.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,9
2018.0,1200000,29600.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,9
2011.0,175000,70000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2018.0,950000,15000.0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,18
2019.0,340000,50000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2017.0,825000,13500.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,23
2018.0,780000,25000.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,9
2010.0,350000,80000.0,3,False,False,False,False,True,False,True,False,False,False,True,False,False,26
2018.0,690000,39000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,9
2016.0,245000,60000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2018.0,790000,49000.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,9
2018.0,680000,48600.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,9
2017.0,540000,20000.0,0,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2016.0,425000,25000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,17
2008.0,140000,120000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2019.0,1100000,30000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2015.0,715000,35000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,23
2018.0,400000,54000.0,2,False,False,False,False,True,False,False,True,False,True,False,False,False,25
2005.0,114999,90000.0,2,False,False,False,False,True,False,False,True,False,True,False,False,False,10
2018.0,950000,21394.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,8
2015.0,310000,32686.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,5
2006.0,575000,1001.0,0,False,True,False,False,False,False,False,True,False,True,False,False,False,17
2017.0,490000,22000.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,23
2017.0,480000,53261.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,10
2018.0,370000,10000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,23
2017.0,835000,14000.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,18
2017.0,650000,44000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,27
2014.0,670000,39895.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,26
2017.0,950000,73000.0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,3
2014.0,690000,17000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,9
2017.0,670000,18591.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,27
2017.0,925000,26766.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,25
2015.0,250000,30000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2016.0,509999,42000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2014.0,520000,110000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,9
2005.0,100000,100000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2009.0,130000,110000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2018.0,950000,27620.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,8
2015.0,450000,70000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,8
2012.0,320000,50000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,9
2015.0,480000,50000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2012.0,790000,82000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,26
2016.0,120000,120000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2006.0,75000,80000.0,3,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2010.0,99000,70000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2018.0,1015000,20000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2011.0,520000,120000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,26
2018.0,1100000,30000.0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,10
2005.0,200000,60000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,26
2016.0,525000,60000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2016.0,500000,40000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2016.0,675000,161327.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2009.0,150000,60000.0,3,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2007.0,250000,50000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2018.0,450000,6000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2009.0,150000,68000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2012.0,200000,85000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,3
2011.0,525000,70000.0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,17
1999.0,60000,35000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2010.0,180000,100000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2015.0,475000,110000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,9
2015.0,285000,46000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2008.0,91200,60000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2015.0,400000,42000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2006.0,160000,90000.0,2,False,False,False,False,True,False,True,False,False,False,True,False,False,10
2012.0,650000,85000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,24
2012.0,409999,120000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2013.0,425000,72000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,8
2013.0,250000,71000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2009.0,200000,110000.0,4,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2013.0,250000,71000.0,2,True,False,False,False,False,False,False,True,False,False,True,False,False,18
2010.0,130000,144000.0,4,False,True,False,False,False,False,False,True,False,False,True,False,False,27
2017.0,260000,30000.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,18
2007.0,155000,65000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,10
2015.0,450000,38000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,9
2012.0,220000,90000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2018.0,650000,37000.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,10
2018.0,285000,30000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,18
2018.0,725000,26000.0,1,False,False,False,False,True,False,True,False,False,True,False,False,False,9
2016.0,625000,30000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,18
2016.0,550000,23000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,10
2012.0,240000,40000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,10
2014.0,600000,27000.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,21
2012.0,350000,65000.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,25
